iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
1,2025-12-23 21:49:33,executed,0.12,-0.45,0.78,-0.33,0.56,-0.89,0.21,-0.67,0.34,-0.12,0.45,-0.23,0.67,-0.55,0.09,-0.31,0.22,-0.48,0.15,-0.05
2,2025-12-23 21:49:48,proposed,-70.0,-30.0,60.0,130.0,150.0,120.0,20.0,-80.0,-120.0,-140.0,-80.0,-40.0,55.0,80.0,10.0,-70.0,-20.0,60.0,110.0,-15.0
2,2025-12-23 21:49:48,executed,-70.0,-30.0,60.0,130.0,150.0,120.0,20.0,-80.0,-120.0,-140.0,-80.0,-40.0,55.0,80.0,10.0,-70.0,-20.0,60.0,110.0,-15.0
3,2025-12-23 21:50:04,proposed,-90.0,20.0,80.0,-140.0,130.0,-100.0,40.0,60.0,-70.0,150.0,-50.0,30.0,-80.0,90.0,-20.0,70.0,-30.0,110.0,-120.0,10.0
3,2025-12-23 21:50:04,executed,-90.0,20.0,80.0,-140.0,130.0,-100.0,40.0,60.0,-70.0,150.0,-50.0,30.0,-80.0,90.0,-20.0,70.0,-30.0,110.0,-120.0,10.0
4,2025-12-23 21:50:23,proposed,-80.0,-35.0,55.0,130.0,150.0,115.0,25.0,-75.0,-115.0,-135.0,-70.0,-30.0,50.0,75.0,0.0,-60.0,-15.0,55.0,100.0,-12.0
4,2025-12-23 21:50:23,executed,-80.0,-35.0,55.0,130.0,150.0,115.0,25.0,-75.0,-115.0,-135.0,-70.0,-30.0,50.0,75.0,0.0,-60.0,-15.0,55.0,100.0,-12.0
5,2025-12-23 21:50:39,proposed,-80.0,-10.0,40.0,150.0,130.0,100.0,30.0,-60.0,-100.0,-160.0,-70.0,-20.0,70.0,60.0,-20.0,-50.0,-40.0,80.0,90.0,-30.0
5,2025-12-23 21:50:39,executed,-80.0,-10.0,40.0,150.0,130.0,100.0,30.0,-60.0,-100.0,-160.0,-70.0,-20.0,70.0,60.0,-20.0,-50.0,-40.0,80.0,90.0,-30.0
6,2025-12-23 21:50:56,proposed,-60.0,-20.0,50.0,100.0,120.0,90.0,10.0,-60.0,-90.0,-110.0,-60.0,-30.0,40.0,60.0,5.0,-50.0,-10.0,40.0,80.0,-10.0
6,2025-12-23 21:50:56,executed,-60.0,-20.0,50.0,100.0,120.0,90.0,10.0,-60.0,-90.0,-110.0,-60.0,-30.0,40.0,60.0,5.0,-50.0,-10.0,40.0,80.0,-10.0
7,2025-12-23 21:51:14,proposed,-80.0,40.0,-70.0,120.0,-130.0,100.0,-30.0,60.0,-90.0,140.0,70.0,-50.0,-60.0,90.0,-20.0,80.0,-10.0,-70.0,130.0,5.0
7,2025-12-23 21:51:14,executed,-80.0,40.0,-70.0,120.0,-130.0,100.0,-30.0,60.0,-90.0,140.0,70.0,-50.0,-60.0,90.0,-20.0,80.0,-10.0,-70.0,130.0,5.0
8,2025-12-23 21:51:31,proposed,-30.0,-20.0,40.0,80.0,100.0,70.0,10.0,-50.0,-90.0,-110.0,-40.0,-15.0,30.0,55.0,5.0,-25.0,-5.0,45.0,70.0,-8.0
8,2025-12-23 21:51:31,executed,-30.0,-20.0,40.0,80.0,100.0,70.0,10.0,-50.0,-90.0,-110.0,-40.0,-15.0,30.0,55.0,5.0,-25.0,-5.0,45.0,70.0,-8.0
9,2025-12-23 21:51:47,proposed,-50.0,-30.0,40.0,100.0,120.0,80.0,10.0,-70.0,-110.0,-130.0,-70.0,-30.0,45.0,70.0,0.0,-50.0,-10.0,50.0,90.0,-10.0
9,2025-12-23 21:51:47,executed,-50.0,-30.0,40.0,100.0,120.0,80.0,10.0,-70.0,-110.0,-130.0,-70.0,-30.0,45.0,70.0,0.0,-50.0,-10.0,50.0,90.0,-10.0
10,2025-12-23 21:52:02,proposed,-65.0,-25.0,55.0,125.0,145.0,115.0,15.0,-70.0,-115.0,-135.0,-75.0,-35.0,50.0,78.0,8.0,-65.0,-18.0,58.0,105.0,-13.0
10,2025-12-23 21:52:02,executed,-65.0,-25.0,55.0,125.0,145.0,115.0,15.0,-70.0,-115.0,-135.0,-75.0,-35.0,50.0,78.0,8.0,-65.0,-18.0,58.0,105.0,-13.0
11,2025-12-23 21:52:17,proposed,-5.0,-8.0,12.0,-6.0,9.0,-7.0,4.0,-9.0,6.0,-4.0,5.0,-3.0,8.0,-6.0,2.0,-5.0,3.0,-7.0,5.0,-2.0
11,2025-12-23 21:52:17,executed,-5.0,-8.0,12.0,-6.0,9.0,-7.0,4.0,-9.0,6.0,-4.0,5.0,-3.0,8.0,-6.0,2.0,-5.0,3.0,-7.0,5.0,-2.0
12,2025-12-23 21:52:34,proposed,-100.0,-30.0,55.0,120.0,140.0,100.0,30.0,-55.0,-120.0,-140.0,-75.0,-30.0,55.0,65.0,-12.0,-70.0,-30.0,55.0,65.0,-12.0
12,2025-12-23 21:52:34,executed,-100.0,-30.0,55.0,120.0,140.0,100.0,30.0,-55.0,-120.0,-140.0,-75.0,-30.0,55.0,65.0,-12.0,-70.0,-30.0,55.0,65.0,-12.0
13,2025-12-23 21:52:51,proposed,-85.0,-32.0,58.0,132.0,152.0,118.0,22.0,-78.0,-122.0,-138.0,-78.0,-38.0,57.0,73.0,-10.0,-68.0,-28.0,62.0,108.0,-14.0
13,2025-12-23 21:52:51,executed,-85.0,-32.0,58.0,132.0,152.0,118.0,22.0,-78.0,-122.0,-138.0,-78.0,-38.0,57.0,73.0,-10.0,-68.0,-28.0,62.0,108.0,-14.0
14,2025-12-23 21:53:09,proposed,-80.0,-30.0,55.0,130.0,145.0,115.0,20.0,-75.0,-120.0,-135.0,-75.0,-35.0,55.0,70.0,-8.0,-65.0,-25.0,60.0,105.0,-12.0
14,2025-12-23 21:53:09,executed,-80.0,-30.0,55.0,130.0,145.0,115.0,20.0,-75.0,-120.0,-135.0,-75.0,-35.0,55.0,70.0,-8.0,-65.0,-25.0,60.0,105.0,-12.0
15,2025-12-23 21:53:27,proposed,-78.0,-28.0,57.0,132.0,148.0,118.0,22.0,-73.0,-118.0,-133.0,-73.0,-33.0,58.0,72.0,-7.0,-63.0,-23.0,62.0,107.0,-11.0
15,2025-12-23 21:53:27,executed,-78.0,-28.0,57.0,132.0,148.0,118.0,22.0,-73.0,-118.0,-133.0,-73.0,-33.0,58.0,72.0,-7.0,-63.0,-23.0,62.0,107.0,-11.0
16,2025-12-23 21:53:46,proposed,-82.0,-31.0,56.0,131.0,151.0,117.0,21.0,-76.0,-121.0,-136.0,-77.0,-36.0,56.0,72.0,-9.0,-66.0,-27.0,61.0,106.0,-13.0
16,2025-12-23 21:53:47,executed,-82.0,-31.0,56.0,131.0,151.0,117.0,21.0,-76.0,-121.0,-136.0,-77.0,-36.0,56.0,72.0,-9.0,-66.0,-27.0,61.0,106.0,-13.0
17,2025-12-23 21:54:06,proposed,-90.0,-35.0,60.0,135.0,155.0,120.0,25.0,-85.0,-130.0,-145.0,-80.0,-40.0,60.0,75.0,-12.0,-70.0,-30.0,65.0,110.0,-15.0
17,2025-12-23 21:54:06,executed,-90.0,-35.0,60.0,135.0,155.0,120.0,25.0,-85.0,-130.0,-145.0,-80.0,-40.0,60.0,75.0,-12.0,-70.0,-30.0,65.0,110.0,-15.0
18,2025-12-23 21:54:27,proposed,-70.0,-25.0,55.0,120.0,140.0,110.0,18.0,-70.0,-115.0,-130.0,-70.0,-30.0,55.0,70.0,-5.0,-60.0,-20.0,60.0,100.0,-10.0
18,2025-12-23 21:54:27,executed,-70.0,-25.0,55.0,120.0,140.0,110.0,18.0,-70.0,-115.0,-130.0,-70.0,-30.0,55.0,70.0,-5.0,-60.0,-20.0,60.0,100.0,-10.0
19,2025-12-23 21:54:46,proposed,-40.0,-20.0,30.0,80.0,100.0,70.0,10.0,-50.0,-80.0,-100.0,-60.0,-30.0,40.0,60.0,5.0,-45.0,-15.0,45.0,80.0,-8.0
19,2025-12-23 21:54:46,executed,-40.0,-20.0,30.0,80.0,100.0,70.0,10.0,-50.0,-80.0,-100.0,-60.0,-30.0,40.0,60.0,5.0,-45.0,-15.0,45.0,80.0,-8.0
20,2025-12-23 21:55:08,proposed,-76.5,-28.8,52.2,118.8,136.8,106.2,19.8,-70.2,-109.8,-124.2,-70.2,-34.2,51.3,65.7,-9.0,-61.2,-25.2,55.8,97.2,-12.6
20,2025-12-23 21:55:08,executed,-76.5,-28.8,52.2,118.8,136.8,106.2,19.8,-70.2,-109.8,-124.2,-70.2,-34.2,51.3,65.7,-9.0,-61.2,-25.2,55.8,97.2,-12.6
21,2025-12-23 21:55:27,proposed,-85.0,-30.0,60.0,135.0,150.0,120.0,20.0,-80.0,-125.0,-140.0,-80.0,-35.0,60.0,75.0,-10.0,-70.0,-30.0,65.0,110.0,-13.0
21,2025-12-23 21:55:27,executed,-85.0,-30.0,60.0,135.0,150.0,120.0,20.0,-80.0,-125.0,-140.0,-80.0,-35.0,60.0,75.0,-10.0,-70.0,-30.0,65.0,110.0,-13.0
22,2025-12-23 21:56:01,proposed,-90.0,-37.0,63.0,137.0,157.0,123.0,27.0,-83.0,-127.0,-143.0,-83.0,-43.0,62.0,78.0,-15.0,-73.0,-33.0,67.0,113.0,-19.0
22,2025-12-23 21:56:01,executed,-90.0,-37.0,63.0,137.0,157.0,123.0,27.0,-83.0,-127.0,-143.0,-83.0,-43.0,62.0,78.0,-15.0,-73.0,-33.0,67.0,113.0,-19.0
23,2025-12-23 21:56:21,proposed,-80.0,-27.0,73.0,147.0,167.0,133.0,37.0,-73.0,-117.0,-133.0,-73.0,-33.0,72.0,88.0,-5.0,-63.0,-23.0,77.0,123.0,-9.0
23,2025-12-23 21:56:21,executed,-80.0,-27.0,73.0,147.0,167.0,133.0,37.0,-73.0,-117.0,-133.0,-73.0,-33.0,72.0,88.0,-5.0,-63.0,-23.0,77.0,123.0,-9.0
24,2025-12-23 21:56:41,proposed,-70.0,-25.0,50.0,120.0,140.0,110.0,15.0,-65.0,-110.0,-130.0,-65.0,-30.0,55.0,70.0,-5.0,-60.0,-20.0,58.0,95.0,-10.0
24,2025-12-23 21:56:41,executed,-70.0,-25.0,50.0,120.0,140.0,110.0,15.0,-65.0,-110.0,-130.0,-65.0,-30.0,55.0,70.0,-5.0,-60.0,-20.0,58.0,95.0,-10.0
25,2025-12-23 21:57:00,proposed,-88.0,-35.0,60.0,132.0,150.0,115.0,22.0,-80.0,-122.0,-138.0,-78.0,-38.0,58.0,72.0,-12.0,-68.0,-28.0,64.0,108.0,-14.0
25,2025-12-23 21:57:00,executed,-88.0,-35.0,60.0,132.0,150.0,115.0,22.0,-80.0,-122.0,-138.0,-78.0,-38.0,58.0,72.0,-12.0,-68.0,-28.0,64.0,108.0,-14.0
26,2025-12-23 21:57:20,proposed,-92.0,-34.0,58.0,135.0,155.0,122.0,24.0,-82.0,-130.0,-145.0,-81.0,-42.0,61.0,77.0,-13.0,-71.0,-31.0,66.0,112.0,-16.0
26,2025-12-23 21:57:20,executed,-92.0,-34.0,58.0,135.0,155.0,122.0,24.0,-82.0,-130.0,-145.0,-81.0,-42.0,61.0,77.0,-13.0,-71.0,-31.0,66.0,112.0,-16.0
27,2025-12-23 21:57:42,proposed,-88.0,-34.0,59.0,133.0,152.0,119.0,22.0,-79.0,-123.0,-138.0,-79.0,-39.0,59.0,73.0,-11.0,-67.0,-29.0,65.0,109.0,-13.0
27,2025-12-23 21:57:42,executed,-88.0,-34.0,59.0,133.0,152.0,119.0,22.0,-79.0,-123.0,-138.0,-79.0,-39.0,59.0,73.0,-11.0,-67.0,-29.0,65.0,109.0,-13.0
28,2025-12-23 21:58:07,proposed,30.0,-40.0,70.0,-120.0,140.0,-100.0,20.0,80.0,-90.0,150.0,-50.0,30.0,-80.0,90.0,-20.0,70.0,-30.0,110.0,-120.0,10.0
28,2025-12-23 21:58:07,executed,30.0,-40.0,70.0,-120.0,140.0,-100.0,20.0,80.0,-90.0,150.0,-50.0,30.0,-80.0,90.0,-20.0,70.0,-30.0,110.0,-120.0,10.0
29,2025-12-23 21:58:30,proposed,-82.0,-32.0,58.0,132.0,152.0,118.0,22.0,-78.0,-122.0,-138.0,-70.0,-35.0,60.0,75.0,-10.0,-68.0,-28.0,64.0,108.0,-14.0
29,2025-12-23 21:58:30,executed,-82.0,-32.0,58.0,132.0,152.0,118.0,22.0,-78.0,-122.0,-138.0,-70.0,-35.0,60.0,75.0,-10.0,-68.0,-28.0,64.0,108.0,-14.0
30,2025-12-23 21:58:52,proposed,-88.0,-30.0,55.0,130.0,150.0,115.0,20.0,-78.0,-120.0,-130.0,-75.0,-38.0,58.0,70.0,-10.0,-65.0,-25.0,60.0,105.0,-12.0
30,2025-12-23 21:58:52,executed,-88.0,-30.0,55.0,130.0,150.0,115.0,20.0,-78.0,-120.0,-130.0,-75.0,-38.0,58.0,70.0,-10.0,-65.0,-25.0,60.0,105.0,-12.0
31,2025-12-23 21:59:14,proposed,-80.0,-30.0,55.0,130.0,148.0,115.0,22.0,-70.0,-115.0,-130.0,-70.0,-35.0,58.0,72.0,-8.0,-60.0,-20.0,62.0,108.0,-10.0
31,2025-12-23 21:59:14,executed,-80.0,-30.0,55.0,130.0,148.0,115.0,22.0,-70.0,-115.0,-130.0,-70.0,-35.0,58.0,72.0,-8.0,-60.0,-20.0,62.0,108.0,-10.0
32,2025-12-23 21:59:37,proposed,-95.0,-36.0,60.0,138.0,158.0,125.0,26.0,-85.0,-135.0,-148.0,-84.0,-44.0,63.0,80.0,-12.0,-73.0,-30.0,68.0,115.0,-18.0
32,2025-12-23 21:59:37,executed,-95.0,-36.0,60.0,138.0,158.0,125.0,26.0,-85.0,-135.0,-148.0,-84.0,-44.0,63.0,80.0,-12.0,-73.0,-30.0,68.0,115.0,-18.0
33,2025-12-23 22:00:02,proposed,-70.0,-20.0,45.0,120.0,130.0,105.0,10.0,-60.0,-100.0,-120.0,-60.0,-30.0,50.0,65.0,-5.0,-55.0,-15.0,55.0,90.0,-8.0
33,2025-12-23 22:00:02,executed,-70.0,-20.0,45.0,120.0,130.0,105.0,10.0,-60.0,-100.0,-120.0,-60.0,-30.0,50.0,65.0,-5.0,-55.0,-15.0,55.0,90.0,-8.0
34,2025-12-23 22:00:27,proposed,-80.0,-30.0,55.0,130.0,150.0,115.0,20.0,-70.0,-115.0,-130.0,20.0,30.0,-10.0,-20.0,5.0,-5.0,10.0,-15.0,25.0,-2.0
34,2025-12-23 22:00:27,executed,-80.0,-30.0,55.0,130.0,150.0,115.0,20.0,-70.0,-115.0,-130.0,20.0,30.0,-10.0,-20.0,5.0,-5.0,10.0,-15.0,25.0,-2.0
35,2025-12-23 22:00:50,proposed,-85.0,-33.0,58.0,128.0,145.0,110.0,20.0,-75.0,-118.0,-133.0,-75.0,-35.0,55.0,68.0,-10.0,-65.0,-25.0,60.0,105.0,-12.0
35,2025-12-23 22:00:50,executed,-85.0,-33.0,58.0,128.0,145.0,110.0,20.0,-75.0,-118.0,-133.0,-75.0,-35.0,55.0,68.0,-10.0,-65.0,-25.0,60.0,105.0,-12.0
36,2025-12-23 22:01:15,proposed,-90.0,-34.0,59.0,134.0,151.0,118.0,22.0,-79.0,-124.0,-139.0,-79.0,-39.0,58.5,71.5,-12.0,-68.5,-28.5,64.5,109.0,-13.5
36,2025-12-23 22:01:15,executed,-90.0,-34.0,59.0,134.0,151.0,118.0,22.0,-79.0,-124.0,-139.0,-79.0,-39.0,58.5,71.5,-12.0,-68.5,-28.5,64.5,109.0,-13.5
37,2025-12-23 22:01:38,proposed,-79.2,-31.5,54.0,118.8,135.0,103.5,19.8,-72.0,-109.8,-124.2,-70.2,-34.2,52.2,64.8,-10.8,-61.2,-25.2,57.6,97.2,-12.6
37,2025-12-23 22:01:38,executed,-79.2,-31.5,54.0,118.8,135.0,103.5,19.8,-72.0,-109.8,-124.2,-70.2,-34.2,52.2,64.8,-10.8,-61.2,-25.2,57.6,97.2,-12.6
38,2025-12-23 22:02:01,proposed,-90.0,-33.0,58.0,134.0,152.0,119.0,21.0,-82.0,-124.0,-139.0,-79.0,-39.0,59.0,71.0,-11.0,-66.0,-27.0,63.0,109.0,-13.0
38,2025-12-23 22:02:01,executed,-90.0,-33.0,58.0,134.0,152.0,119.0,21.0,-82.0,-124.0,-139.0,-79.0,-39.0,59.0,71.0,-11.0,-66.0,-27.0,63.0,109.0,-13.0
39,2025-12-23 22:02:24,proposed,-78.0,-28.0,55.0,126.0,144.0,108.0,16.0,-70.0,-112.0,-126.0,-68.0,-30.0,54.0,68.0,-7.0,-60.0,-22.0,56.0,100.0,-10.0
39,2025-12-23 22:02:24,executed,-78.0,-28.0,55.0,126.0,144.0,108.0,16.0,-70.0,-112.0,-126.0,-68.0,-30.0,54.0,68.0,-7.0,-60.0,-22.0,56.0,100.0,-10.0
40,2025-12-23 22:02:50,proposed,-95.0,-40.0,65.0,140.0,160.0,130.0,30.0,-85.0,-130.0,-150.0,-85.0,-45.0,65.0,80.0,-15.0,-75.0,-35.0,70.0,115.0,-20.0
40,2025-12-23 22:02:50,executed,-95.0,-40.0,65.0,140.0,160.0,130.0,30.0,-85.0,-130.0,-150.0,-85.0,-45.0,65.0,80.0,-15.0,-75.0,-35.0,70.0,115.0,-20.0
41,2025-12-23 22:03:12,proposed,-100.0,-45.0,70.0,145.0,165.0,135.0,35.0,-90.0,-140.0,-155.0,-90.0,-48.0,70.0,85.0,-18.0,-78.0,-38.0,75.0,120.0,-22.0
41,2025-12-23 22:03:13,executed,-100.0,-45.0,70.0,145.0,165.0,135.0,35.0,-90.0,-140.0,-155.0,-90.0,-48.0,70.0,85.0,-18.0,-78.0,-38.0,75.0,120.0,-22.0
42,2025-12-23 22:03:39,proposed,-110.0,-50.0,80.0,150.0,170.0,140.0,30.0,-95.0,-150.0,-165.0,-95.0,-55.0,85.0,95.0,-20.0,-85.0,-40.0,80.0,120.0,-25.0
42,2025-12-23 22:03:39,executed,-110.0,-50.0,80.0,150.0,170.0,140.0,30.0,-95.0,-150.0,-165.0,-95.0,-55.0,85.0,95.0,-20.0,-85.0,-40.0,80.0,120.0,-25.0
43,2025-12-23 22:04:02,proposed,-90.0,-38.0,63.0,138.0,158.0,128.0,28.0,-82.0,-125.0,-145.0,-82.0,-42.0,63.0,78.0,-14.0,-73.0,-33.0,68.0,110.0,-18.0
43,2025-12-23 22:04:02,executed,-90.0,-38.0,63.0,138.0,158.0,128.0,28.0,-82.0,-125.0,-145.0,-82.0,-42.0,63.0,78.0,-14.0,-73.0,-33.0,68.0,110.0,-18.0
44,2025-12-23 22:04:26,proposed,-30.0,-20.0,35.0,90.0,110.0,80.0,10.0,-50.0,-90.0,-110.0,-60.0,-30.0,45.0,65.0,-5.0,-55.0,-15.0,55.0,85.0,-10.0
44,2025-12-23 22:04:26,executed,-30.0,-20.0,35.0,90.0,110.0,80.0,10.0,-50.0,-90.0,-110.0,-60.0,-30.0,45.0,65.0,-5.0,-55.0,-15.0,55.0,85.0,-10.0
45,2025-12-23 22:04:49,proposed,-85.5,-36.0,58.5,126.0,144.0,117.0,27.0,-76.5,-117.0,-135.0,-76.5,-40.5,58.5,72.0,-13.5,-67.5,-31.5,63.0,103.5,-18.0
45,2025-12-23 22:04:49,executed,-85.5,-36.0,58.5,126.0,144.0,117.0,27.0,-76.5,-117.0,-135.0,-76.5,-40.5,58.5,72.0,-13.5,-67.5,-31.5,63.0,103.5,-18.0
46,2025-12-23 22:05:14,proposed,-98.0,-42.0,68.0,138.0,158.0,128.0,28.0,-84.0,-132.0,-152.0,-84.0,-44.0,68.0,82.0,-16.0,-78.0,-36.0,72.0,118.0,-19.0
46,2025-12-23 22:05:14,executed,-98.0,-42.0,68.0,138.0,158.0,128.0,28.0,-84.0,-132.0,-152.0,-84.0,-44.0,68.0,82.0,-16.0,-78.0,-36.0,72.0,118.0,-19.0
47,2025-12-23 22:05:44,proposed,-92.0,-38.0,62.0,138.0,155.0,125.0,28.0,-82.0,-128.0,-148.0,-80.0,-44.0,62.0,78.0,-14.0,-72.0,-33.0,68.0,110.0,-18.0
47,2025-12-23 22:05:44,executed,-92.0,-38.0,62.0,138.0,155.0,125.0,28.0,-82.0,-128.0,-148.0,-80.0,-44.0,62.0,78.0,-14.0,-72.0,-33.0,68.0,110.0,-18.0
48,2025-12-23 22:06:16,proposed,-90.0,-35.0,65.0,135.0,155.0,125.0,25.0,-80.0,-125.0,-145.0,-80.0,-40.0,60.0,75.0,-12.0,-70.0,-30.0,65.0,110.0,-15.0
48,2025-12-23 22:06:16,executed,-90.0,-35.0,65.0,135.0,155.0,125.0,25.0,-80.0,-125.0,-145.0,-80.0,-40.0,60.0,75.0,-12.0,-70.0,-30.0,65.0,110.0,-15.0
49,2025-12-23 22:06:41,proposed,-88.0,-38.0,60.0,135.0,155.0,120.0,25.0,-80.0,-130.0,-145.0,-78.0,-40.0,62.0,78.0,-12.0,-70.0,-30.0,68.0,108.0,-15.0
49,2025-12-23 22:06:41,executed,-88.0,-38.0,60.0,135.0,155.0,120.0,25.0,-80.0,-130.0,-145.0,-78.0,-40.0,62.0,78.0,-12.0,-70.0,-30.0,68.0,108.0,-15.0
50,2025-12-23 22:07:16,proposed,-80.0,-30.0,55.0,130.0,150.0,115.0,20.0,-70.0,-110.0,-125.0,-70.0,-35.0,55.0,70.0,-10.0,-60.0,-20.0,60.0,100.0,-12.0
50,2025-12-23 22:07:16,executed,-80.0,-30.0,55.0,130.0,150.0,115.0,20.0,-70.0,-110.0,-125.0,-70.0,-35.0,55.0,70.0,-10.0,-60.0,-20.0,60.0,100.0,-12.0
51,2025-12-23 22:07:46,proposed,-98.0,-42.0,68.0,138.0,158.0,128.0,28.0,-88.0,-136.0,-156.0,-88.0,-46.0,68.0,84.0,-16.0,-78.0,-36.0,74.0,120.0,-22.0
51,2025-12-23 22:07:46,executed,-98.0,-42.0,68.0,138.0,158.0,128.0,28.0,-88.0,-136.0,-156.0,-88.0,-46.0,68.0,84.0,-16.0,-78.0,-36.0,74.0,120.0,-22.0
52,2025-12-23 22:08:35,proposed,-95.0,-40.0,65.0,140.0,160.0,130.0,30.0,-85.0,-130.0,-150.0,-79.0,-39.0,59.0,71.0,-11.0,-66.0,-27.0,63.0,109.0,-13.0
52,2025-12-23 22:08:35,executed,-95.0,-40.0,65.0,140.0,160.0,130.0,30.0,-85.0,-130.0,-150.0,-79.0,-39.0,59.0,71.0,-11.0,-66.0,-27.0,63.0,109.0,-13.0
53,2025-12-23 22:09:00,proposed,-95.0,-38.0,63.0,135.0,155.0,125.0,28.0,-82.0,-125.0,-145.0,-80.0,-42.0,62.0,78.0,-14.0,-72.0,-33.0,68.0,110.0,-18.0
53,2025-12-23 22:09:00,executed,-95.0,-38.0,63.0,135.0,155.0,125.0,28.0,-82.0,-125.0,-145.0,-80.0,-42.0,62.0,78.0,-14.0,-72.0,-33.0,68.0,110.0,-18.0
54,2025-12-23 22:09:30,proposed,-90.0,-35.0,60.0,120.0,140.0,110.0,25.0,-75.0,-115.0,-130.0,-70.0,-38.0,55.0,70.0,-12.0,-65.0,-30.0,60.0,100.0,-12.0
54,2025-12-23 22:09:30,executed,-90.0,-35.0,60.0,120.0,140.0,110.0,25.0,-75.0,-115.0,-130.0,-70.0,-38.0,55.0,70.0,-12.0,-65.0,-30.0,60.0,100.0,-12.0
55,2025-12-23 22:10:21,proposed,-90.0,-35.0,66.0,140.0,165.0,130.0,32.0,-78.0,-120.0,-135.0,-75.0,-38.0,65.0,80.0,-12.0,-68.0,-30.0,70.0,115.0,-15.0
55,2025-12-23 22:10:21,executed,-90.0,-35.0,66.0,140.0,165.0,130.0,32.0,-78.0,-120.0,-135.0,-75.0,-38.0,65.0,80.0,-12.0,-68.0,-30.0,70.0,115.0,-15.0
56,2025-12-23 22:10:50,proposed,-92.0,-36.0,62.0,138.0,150.0,118.0,30.0,-78.0,-118.0,-138.0,-78.0,-38.0,60.0,72.0,-12.0,-68.0,-28.0,70.0,105.0,-15.0
