iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
1,2025-12-23 14:55:46,executed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-12-23 14:56:01,proposed,-52.3,31.7,84.1,-118.6,149.2,-92.5,38.9,-71.4,112.0,-129.8,61.2,-43.7,92.5,-78.3,22.4,-59.9,34.6,-68.1,48.7,-19.5
2,2025-12-23 14:56:01,executed,-52.3,31.7,84.1,-118.6,149.2,-92.5,38.9,-71.4,112.0,-129.8,61.2,-43.7,92.5,-78.3,22.4,-59.9,34.6,-68.1,48.7,-19.5
3,2025-12-23 14:56:26,executed,-52.3,31.7,84.1,-118.6,149.2,-92.5,38.9,-71.4,112.0,-129.8,61.2,-43.7,92.5,-78.3,22.4,-59.9,34.6,-68.1,48.7,-19.5
4,2025-12-23 14:56:42,proposed,-95.2,42.1,67.8,130.5,-140.3,85.6,-30.4,-110.7,120.9,-125.3,80.2,-55.1,70.3,95.4,-20.6,-70.8,40.5,60.2,-85.9,10.3
4,2025-12-23 14:56:42,executed,-95.2,42.1,67.8,130.5,-140.3,85.6,-30.4,-110.7,120.9,-125.3,80.2,-55.1,70.3,95.4,-20.6,-70.8,40.5,60.2,-85.9,10.3
5,2025-12-23 14:56:57,proposed,-23.5,68.2,-91.4,112.7,-57.9,84.3,-45.6,29.1,-78.0,95.4,61.2,-33.8,47.5,-82.1,38.9,-59.7,24.3,-71.6,55.0,-12.4
5,2025-12-23 14:56:57,executed,-23.5,68.2,-91.4,112.7,-57.9,84.3,-45.6,29.1,-78.0,95.4,61.2,-33.8,47.5,-82.1,38.9,-59.7,24.3,-71.6,55.0,-12.4
6,2025-12-23 14:57:13,proposed,-112.4764,-33.3578,59.715,128.8156,148.4835,111.7044,32.464,-59.1166,-128.2258,-148.5936,-80.4361,-35.5368,59.2568,70.8283,-15.6521,-80.6053,-34.6461,58.9859,71.4537,-14.3983
6,2025-12-23 14:57:13,executed,-112.4764,-33.3578,59.715,128.8156,148.4835,111.7044,32.464,-59.1166,-128.2258,-148.5936,-80.4361,-35.5368,59.2568,70.8283,-15.6521,-80.6053,-34.6461,58.9859,71.4537,-14.3983
7,2025-12-23 14:57:29,proposed,-20.0,15.0,-30.0,40.0,-45.0,35.0,-10.0,25.0,-20.0,30.0,-15.0,10.0,-5.0,20.0,-25.0,15.0,-10.0,5.0,-8.0,12.0
7,2025-12-23 14:57:29,executed,-20.0,15.0,-30.0,40.0,-45.0,35.0,-10.0,25.0,-20.0,30.0,-15.0,10.0,-5.0,20.0,-25.0,15.0,-10.0,5.0,-8.0,12.0
8,2025-12-23 14:57:45,proposed,5.0,-12.3,8.7,-4.5,10.2,-9.8,3.1,-6.4,7.5,-2.2,4.0,-3.3,2.5,-1.1,0.9,-0.7,1.2,-1.5,0.8,-0.6
8,2025-12-23 14:57:45,executed,5.0,-12.3,8.7,-4.5,10.2,-9.8,3.1,-6.4,7.5,-2.2,4.0,-3.3,2.5,-1.1,0.9,-0.7,1.2,-1.5,0.8,-0.6
9,2025-12-23 14:58:01,proposed,-110.0,-30.0,60.0,130.0,150.0,110.0,30.0,-60.0,-130.0,-150.0,-80.0,-35.0,60.0,70.0,-15.0,-80.0,-35.0,60.0,70.0,-15.0
9,2025-12-23 14:58:01,executed,-110.0,-30.0,60.0,130.0,150.0,110.0,30.0,-60.0,-130.0,-150.0,-80.0,-35.0,60.0,70.0,-15.0,-80.0,-35.0,60.0,70.0,-15.0
10,2025-12-23 14:58:19,proposed,-115.0,-25.0,55.0,135.0,155.0,105.0,25.0,-55.0,-125.0,-155.0,-85.0,-30.0,65.0,75.0,-10.0,-85.0,-30.0,65.0,75.0,-10.0
10,2025-12-23 14:58:19,executed,-115.0,-25.0,55.0,135.0,155.0,105.0,25.0,-55.0,-125.0,-155.0,-85.0,-30.0,65.0,75.0,-10.0,-85.0,-30.0,65.0,75.0,-10.0
11,2025-12-23 14:58:37,proposed,-100.0,-25.0,55.0,120.0,140.0,100.0,25.0,-55.0,-120.0,-140.0,-75.0,-30.0,55.0,65.0,-12.0,-75.0,-30.0,55.0,65.0,-12.0
11,2025-12-23 14:58:37,executed,-100.0,-25.0,55.0,120.0,140.0,100.0,25.0,-55.0,-120.0,-140.0,-75.0,-30.0,55.0,65.0,-12.0,-75.0,-30.0,55.0,65.0,-12.0
12,2025-12-23 14:58:53,proposed,-112.4764,-33.3578,59.715,128.8156,148.4835,111.7044,32.464,-59.1166,-128.2258,-148.5936,-80.4361,-35.5368,59.2568,70.8283,-15.6521,-80.6053,-34.6461,58.9859,71.4537,-14.3983
12,2025-12-23 14:58:53,executed,-112.4764,-33.3578,59.715,128.8156,148.4835,111.7044,32.464,-59.1166,-128.2258,-148.5936,-80.4361,-35.5368,59.2568,70.8283,-15.6521,-80.6053,-34.6461,58.9859,71.4537,-14.3983
13,2025-12-23 14:59:10,proposed,-99.0,-27.0,54.0,117.0,135.0,99.0,27.0,-54.0,-117.0,-135.0,-72.0,-27.0,58.5,66.0,-9.0,-76.5,-27.0,58.5,66.0,-9.0
13,2025-12-23 14:59:10,executed,-99.0,-27.0,54.0,117.0,135.0,99.0,27.0,-54.0,-117.0,-135.0,-72.0,-27.0,58.5,66.0,-9.0,-76.5,-27.0,58.5,66.0,-9.0
14,2025-12-23 14:59:27,proposed,-120.0,-20.0,50.0,130.0,150.0,100.0,20.0,-50.0,-120.0,-150.0,-80.0,-25.0,60.0,70.0,-5.0,-80.0,-25.0,60.0,70.0,-5.0
14,2025-12-23 14:59:27,executed,-120.0,-20.0,50.0,130.0,150.0,100.0,20.0,-50.0,-120.0,-150.0,-80.0,-25.0,60.0,70.0,-5.0,-80.0,-25.0,60.0,70.0,-5.0
15,2025-12-23 14:59:44,proposed,-80.0,20.0,70.0,-100.0,120.0,-90.0,40.0,-60.0,90.0,-110.0,55.0,-30.0,65.0,-55.0,15.0,-70.0,20.0,-50.0,30.0,-10.0
15,2025-12-23 14:59:44,executed,-80.0,20.0,70.0,-100.0,120.0,-90.0,40.0,-60.0,90.0,-110.0,55.0,-30.0,65.0,-55.0,15.0,-70.0,20.0,-50.0,30.0,-10.0
16,2025-12-23 15:00:00,proposed,-55.0,-15.0,30.0,65.0,75.0,55.0,15.0,-30.0,-65.0,-75.0,-40.0,-17.5,30.0,35.0,-7.5,-40.0,-17.5,30.0,35.0,-7.5
16,2025-12-23 15:00:00,executed,-55.0,-15.0,30.0,65.0,75.0,55.0,15.0,-30.0,-65.0,-75.0,-40.0,-17.5,30.0,35.0,-7.5,-40.0,-17.5,30.0,35.0,-7.5
17,2025-12-23 15:00:19,proposed,140.0,-30.0,70.0,140.0,160.0,120.0,40.0,-80.0,-140.0,-160.0,-90.0,-35.0,70.0,80.0,-5.0,-90.0,-35.0,70.0,80.0,-5.0
17,2025-12-23 15:00:19,executed,140.0,-30.0,70.0,140.0,160.0,120.0,40.0,-80.0,-140.0,-160.0,-90.0,-35.0,70.0,80.0,-5.0,-90.0,-35.0,70.0,80.0,-5.0
18,2025-12-23 15:00:40,proposed,84.0,-18.0,42.0,84.0,96.0,72.0,24.0,-48.0,-84.0,-96.0,-54.0,-21.0,42.0,48.0,-3.0,-54.0,-21.0,42.0,48.0,-3.0
18,2025-12-23 15:00:40,executed,84.0,-18.0,42.0,84.0,96.0,72.0,24.0,-48.0,-84.0,-96.0,-54.0,-21.0,42.0,48.0,-3.0,-54.0,-21.0,42.0,48.0,-3.0
19,2025-12-23 15:00:56,proposed,112.0,-24.0,56.0,112.0,128.0,96.0,32.0,-64.0,-112.0,-128.0,-72.0,-28.0,56.0,64.0,-4.0,-72.0,-28.0,56.0,64.0,-4.0
19,2025-12-23 15:00:56,executed,112.0,-24.0,56.0,112.0,128.0,96.0,32.0,-64.0,-112.0,-128.0,-72.0,-28.0,56.0,64.0,-4.0,-72.0,-28.0,56.0,64.0,-4.0
20,2025-12-23 15:01:15,proposed,-80.0,60.0,-40.0,90.0,-100.0,70.0,-30.0,50.0,-60.0,80.0,-45.0,30.0,-55.0,65.0,-20.0,40.0,-35.0,55.0,-25.0,45.0
20,2025-12-23 15:01:15,executed,-80.0,60.0,-40.0,90.0,-100.0,70.0,-30.0,50.0,-60.0,80.0,-45.0,30.0,-55.0,65.0,-20.0,40.0,-35.0,55.0,-25.0,45.0
21,2025-12-23 15:01:32,proposed,98.0,-21.0,49.0,98.0,112.0,84.0,28.0,-56.0,-98.0,-112.0,-63.0,-24.5,49.0,56.0,-3.5,-63.0,-24.5,49.0,56.0,-3.5
21,2025-12-23 15:01:32,executed,98.0,-21.0,49.0,98.0,112.0,84.0,28.0,-56.0,-98.0,-112.0,-63.0,-24.5,49.0,56.0,-3.5,-63.0,-24.5,49.0,56.0,-3.5
22,2025-12-23 15:01:56,proposed,147.0,-31.5,73.5,147.0,168.0,126.0,42.0,-84.0,-147.0,-168.0,-94.5,-36.75,73.5,84.0,-5.25,-94.5,-36.75,73.5,84.0,-5.25
22,2025-12-23 15:01:56,executed,147.0,-31.5,73.5,147.0,168.0,126.0,42.0,-84.0,-147.0,-168.0,-94.5,-36.75,73.5,84.0,-5.25,-94.5,-36.75,73.5,84.0,-5.25
23,2025-12-23 15:02:19,proposed,140.0,-30.0,70.0,140.0,160.0,120.0,40.0,-80.0,-140.0,-160.0,-80.0,-30.0,60.0,70.0,-10.0,-80.0,-30.0,60.0,70.0,-10.0
23,2025-12-23 15:02:19,executed,140.0,-30.0,70.0,140.0,160.0,120.0,40.0,-80.0,-140.0,-160.0,-80.0,-30.0,60.0,70.0,-10.0,-80.0,-30.0,60.0,70.0,-10.0
24,2025-12-23 15:02:46,proposed,145.0,-28.0,68.0,138.0,158.0,124.0,38.0,-82.0,-138.0,-162.0,-88.0,-33.0,72.0,78.0,-7.0,-92.0,-33.0,68.0,78.0,-3.0
24,2025-12-23 15:02:46,executed,145.0,-28.0,68.0,138.0,158.0,124.0,38.0,-82.0,-138.0,-162.0,-88.0,-33.0,72.0,78.0,-7.0,-92.0,-33.0,68.0,78.0,-3.0
25,2025-12-23 15:03:07,proposed,126.0,-27.0,63.0,126.0,144.0,108.0,36.0,-72.0,-126.0,-144.0,-81.0,-31.5,63.0,72.0,-4.5,-81.0,-31.5,63.0,72.0,-4.5
25,2025-12-23 15:03:07,executed,126.0,-27.0,63.0,126.0,144.0,108.0,36.0,-72.0,-126.0,-144.0,-81.0,-31.5,63.0,72.0,-4.5,-81.0,-31.5,63.0,72.0,-4.5
26,2025-12-23 15:03:25,proposed,70.0,-15.0,35.0,70.0,80.0,60.0,20.0,-40.0,-70.0,-80.0,-45.0,-17.5,35.0,40.0,-2.5,-45.0,-17.5,35.0,40.0,-2.5
26,2025-12-23 15:03:25,executed,70.0,-15.0,35.0,70.0,80.0,60.0,20.0,-40.0,-70.0,-80.0,-45.0,-17.5,35.0,40.0,-2.5,-45.0,-17.5,35.0,40.0,-2.5
27,2025-12-23 15:03:45,proposed,140.0,-30.0,70.0,140.0,150.0,110.0,40.0,-70.0,-140.0,-150.0,-90.0,-30.0,70.0,70.0,-5.0,-80.0,-30.0,60.0,70.0,-4.0
27,2025-12-23 15:03:45,executed,140.0,-30.0,70.0,140.0,150.0,110.0,40.0,-70.0,-140.0,-150.0,-90.0,-30.0,70.0,70.0,-5.0,-80.0,-30.0,60.0,70.0,-4.0
28,2025-12-23 15:04:08,proposed,150.0,-35.0,75.0,150.0,170.0,130.0,45.0,-90.0,-150.0,-170.0,-95.0,-40.0,75.0,85.0,-8.0,-95.0,-40.0,75.0,85.0,-8.0
28,2025-12-23 15:04:08,executed,150.0,-35.0,75.0,150.0,170.0,130.0,45.0,-90.0,-150.0,-170.0,-95.0,-40.0,75.0,85.0,-8.0,-95.0,-40.0,75.0,85.0,-8.0
29,2025-12-23 15:04:34,proposed,143.0,-32.0,74.0,135.0,166.0,117.0,42.0,-79.0,-144.0,-155.0,-92.0,-32.0,69.0,82.0,-5.0,-91.0,-33.0,67.0,81.0,-5.0
29,2025-12-23 15:04:34,executed,143.0,-32.0,74.0,135.0,166.0,117.0,42.0,-79.0,-144.0,-155.0,-92.0,-32.0,69.0,82.0,-5.0,-91.0,-33.0,67.0,81.0,-5.0
30,2025-12-23 15:04:54,proposed,128.7,-28.8,66.6,121.5,149.4,105.3,37.8,-71.1,-129.6,-139.5,-82.8,-28.8,62.1,73.8,-4.5,-81.9,-29.7,60.3,72.9,-4.5
30,2025-12-23 15:04:54,executed,128.7,-28.8,66.6,121.5,149.4,105.3,37.8,-71.1,-129.6,-139.5,-82.8,-28.8,62.1,73.8,-4.5,-81.9,-29.7,60.3,72.9,-4.5
31,2025-12-23 15:05:25,proposed,148.0,-37.0,82.0,131.0,168.0,111.0,45.0,-86.0,-139.0,-160.0,-88.0,-35.0,74.0,78.0,-4.0,-93.0,-31.0,64.0,84.0,-6.0
31,2025-12-23 15:05:25,executed,148.0,-37.0,82.0,131.0,168.0,111.0,45.0,-86.0,-139.0,-160.0,-88.0,-35.0,74.0,78.0,-4.0,-93.0,-31.0,64.0,84.0,-6.0
32,2025-12-23 15:05:49,proposed,140.0,-30.0,74.0,135.0,166.0,117.0,42.0,-78.0,-144.0,-155.0,-92.0,-32.0,69.0,82.0,-5.0,-90.0,-33.0,67.0,81.0,-5.0
32,2025-12-23 15:05:49,executed,140.0,-30.0,74.0,135.0,166.0,117.0,42.0,-78.0,-144.0,-155.0,-92.0,-32.0,69.0,82.0,-5.0,-90.0,-33.0,67.0,81.0,-5.0
33,2025-12-23 15:06:11,proposed,130.0,-28.0,68.0,130.0,150.0,110.0,38.0,-70.0,-130.0,-150.0,-84.0,-28.0,64.0,76.0,-4.0,-84.0,-30.0,62.0,76.0,-4.0
33,2025-12-23 15:06:11,executed,130.0,-28.0,68.0,130.0,150.0,110.0,38.0,-70.0,-130.0,-150.0,-84.0,-28.0,64.0,76.0,-4.0,-84.0,-30.0,62.0,76.0,-4.0
34,2025-12-23 15:06:33,proposed,135.85,-30.4,70.3,128.25,157.7,111.15,39.9,-75.05,-136.8,-147.25,-87.4,-30.4,65.55,77.9,-4.75,-86.45,-31.35,63.65,76.95,-4.75
34,2025-12-23 15:06:33,executed,135.85,-30.4,70.3,128.25,157.7,111.15,39.9,-75.05,-136.8,-147.25,-87.4,-30.4,65.55,77.9,-4.75,-86.45,-31.35,63.65,76.95,-4.75
35,2025-12-23 15:06:54,proposed,145.0,-33.0,73.0,136.0,168.0,119.0,44.0,-80.0,-147.0,-158.0,-94.0,-33.0,71.0,84.0,-6.0,-92.0,-34.0,68.0,83.0,-6.0
35,2025-12-23 15:06:54,executed,145.0,-33.0,73.0,136.0,168.0,119.0,44.0,-80.0,-147.0,-158.0,-94.0,-33.0,71.0,84.0,-6.0,-92.0,-34.0,68.0,83.0,-6.0
36,2025-12-23 15:07:17,proposed,30.0,-15.0,45.0,-60.0,70.0,-40.0,20.0,-30.0,35.0,-45.0,15.0,-10.0,25.0,-20.0,5.0,-12.0,8.0,-6.0,4.0,-2.0
36,2025-12-23 15:07:17,executed,30.0,-15.0,45.0,-60.0,70.0,-40.0,20.0,-30.0,35.0,-45.0,15.0,-10.0,25.0,-20.0,5.0,-12.0,8.0,-6.0,4.0,-2.0
37,2025-12-23 15:07:41,proposed,143.0,-32.0,74.0,135.0,160.0,125.0,42.0,-79.0,-150.0,-150.0,-92.0,-32.0,70.0,84.0,-5.0,-91.0,-33.0,67.0,81.0,-5.0
37,2025-12-23 15:07:41,executed,143.0,-32.0,74.0,135.0,160.0,125.0,42.0,-79.0,-150.0,-150.0,-92.0,-32.0,70.0,84.0,-5.0,-91.0,-33.0,67.0,81.0,-5.0
38,2025-12-23 15:08:05,proposed,140.0,-38.0,72.0,138.0,162.0,118.0,44.0,-82.0,-146.0,-158.0,-90.0,-34.0,71.0,84.0,-6.0,-92.0,-34.0,69.0,83.0,-6.0
38,2025-12-23 15:08:05,executed,140.0,-38.0,72.0,138.0,162.0,118.0,44.0,-82.0,-146.0,-158.0,-90.0,-34.0,71.0,84.0,-6.0,-92.0,-34.0,69.0,83.0,-6.0
39,2025-12-23 15:08:31,proposed,144.43,-32.32,74.74,136.35,167.66,118.17,42.42,-79.79,-145.44,-156.55,-92.92,-32.32,69.69,82.82,-5.05,-91.91,-33.33,67.67,81.81,-5.05
39,2025-12-23 15:08:31,executed,144.43,-32.32,74.74,136.35,167.66,118.17,42.42,-79.79,-145.44,-156.55,-92.92,-32.32,69.69,82.82,-5.05,-91.91,-33.33,67.67,81.81,-5.05
40,2025-12-23 15:08:54,proposed,-143.0,32.0,-74.0,-135.0,-166.0,-117.0,-42.0,79.0,144.0,155.0,92.0,32.0,-69.0,-82.0,5.0,91.0,33.0,-67.0,-81.0,5.0
40,2025-12-23 15:08:54,executed,-143.0,32.0,-74.0,-135.0,-166.0,-117.0,-42.0,79.0,144.0,155.0,92.0,32.0,-69.0,-82.0,5.0,91.0,33.0,-67.0,-81.0,5.0
41,2025-12-23 15:09:22,proposed,-143.0,32.0,-74.0,-135.0,-166.0,-117.0,-42.0,79.0,144.0,155.0,101.2,35.2,-75.9,-90.2,5.5,100.1,36.3,-73.7,-89.1,5.5
41,2025-12-23 15:09:22,executed,-143.0,32.0,-74.0,-135.0,-166.0,-117.0,-42.0,79.0,144.0,155.0,101.2,35.2,-75.9,-90.2,5.5,100.1,36.3,-73.7,-89.1,5.5
42,2025-12-23 15:09:50,proposed,-150.0,35.0,-80.0,-140.0,-170.0,-120.0,-45.0,85.0,150.0,160.0,95.0,30.0,-80.0,-85.0,0.0,90.0,30.0,-80.0,-90.0,0.0
42,2025-12-23 15:09:50,executed,-150.0,35.0,-80.0,-140.0,-170.0,-120.0,-45.0,85.0,150.0,160.0,95.0,30.0,-80.0,-85.0,0.0,90.0,30.0,-80.0,-90.0,0.0
43,2025-12-23 15:10:11,proposed,-145.0,30.0,-78.0,-135.0,-165.0,-115.0,-43.0,82.0,145.0,155.0,92.0,28.0,-78.0,-82.0,2.0,88.0,28.0,-78.0,-88.0,2.0
43,2025-12-23 15:10:11,executed,-145.0,30.0,-78.0,-135.0,-165.0,-115.0,-43.0,82.0,145.0,155.0,92.0,28.0,-78.0,-82.0,2.0,88.0,28.0,-78.0,-88.0,2.0
44,2025-12-23 15:10:33,proposed,-148.0,33.0,-78.0,-138.0,-168.0,-118.0,-44.0,83.0,148.0,158.0,90.0,25.0,-78.0,-80.0,2.0,85.0,28.0,-70.0,-85.0,2.0
44,2025-12-23 15:10:33,executed,-148.0,33.0,-78.0,-138.0,-168.0,-118.0,-44.0,83.0,148.0,158.0,90.0,25.0,-78.0,-80.0,2.0,85.0,28.0,-70.0,-85.0,2.0
45,2025-12-23 15:10:54,proposed,-130.0,30.0,-70.0,-120.0,-150.0,-110.0,-40.0,75.0,130.0,140.0,85.0,25.0,-70.0,-80.0,0.0,80.0,20.0,-70.0,-80.0,0.0
45,2025-12-23 15:10:54,executed,-130.0,30.0,-70.0,-120.0,-150.0,-110.0,-40.0,75.0,130.0,140.0,85.0,25.0,-70.0,-80.0,0.0,80.0,20.0,-70.0,-80.0,0.0
46,2025-12-23 15:11:19,proposed,-140.0,30.0,-75.0,-130.0,-160.0,-110.0,-42.0,80.0,140.0,150.0,90.0,28.0,-75.0,-80.0,0.0,85.0,25.0,-75.0,-85.0,0.0
46,2025-12-23 15:11:19,executed,-140.0,30.0,-75.0,-130.0,-160.0,-110.0,-42.0,80.0,140.0,150.0,90.0,28.0,-75.0,-80.0,0.0,85.0,25.0,-75.0,-85.0,0.0
47,2025-12-23 15:11:56,proposed,-135.0,31.5,-72.0,-126.0,-153.0,-108.0,-40.5,76.5,135.0,144.0,85.5,27.0,-72.0,-76.5,0.0,81.0,27.0,-72.0,-81.0,0.0
47,2025-12-23 15:11:56,executed,-135.0,31.5,-72.0,-126.0,-153.0,-108.0,-40.5,76.5,135.0,144.0,85.5,27.0,-72.0,-76.5,0.0,81.0,27.0,-72.0,-81.0,0.0
48,2025-12-23 15:12:20,proposed,-155.0,38.0,-82.0,-145.0,-175.0,-122.0,-47.0,88.0,155.0,165.0,92.0,32.0,-82.0,-88.0,2.0,92.0,32.0,-82.0,-92.0,2.0
48,2025-12-23 15:12:20,executed,-155.0,38.0,-82.0,-145.0,-175.0,-122.0,-47.0,88.0,155.0,165.0,92.0,32.0,-82.0,-88.0,2.0,92.0,32.0,-82.0,-92.0,2.0
49,2025-12-23 15:12:53,proposed,-142.5,33.25,-76.0,-133.0,-161.5,-114.0,-42.75,80.75,142.5,152.0,90.25,28.5,-76.0,-80.75,0.0,85.5,28.5,-76.0,-85.5,0.0
49,2025-12-23 15:12:53,executed,-142.5,33.25,-76.0,-133.0,-161.5,-114.0,-42.75,80.75,142.5,152.0,90.25,28.5,-76.0,-80.75,0.0,85.5,28.5,-76.0,-85.5,0.0
50,2025-12-23 15:13:20,proposed,-120.0,28.0,-64.0,-112.0,-136.0,-96.0,-36.0,68.0,120.0,128.0,76.0,24.0,-64.0,-68.0,0.0,72.0,24.0,-64.0,-72.0,0.0
50,2025-12-23 15:13:20,executed,-120.0,28.0,-64.0,-112.0,-136.0,-96.0,-36.0,68.0,120.0,128.0,76.0,24.0,-64.0,-68.0,0.0,72.0,24.0,-64.0,-72.0,0.0
51,2025-12-23 15:13:47,proposed,-147.0,33.0,-76.0,-143.0,-165.0,-121.0,-43.0,81.0,152.0,157.0,96.0,28.0,-77.0,-88.0,0.0,89.0,32.0,-82.0,-87.0,0.0
51,2025-12-23 15:13:47,executed,-147.0,33.0,-76.0,-143.0,-165.0,-121.0,-43.0,81.0,152.0,157.0,96.0,28.0,-77.0,-88.0,0.0,89.0,32.0,-82.0,-87.0,0.0
52,2025-12-23 15:14:28,proposed,-145.5,33.95,-77.6,-135.8,-164.9,-116.4,-43.65,82.45,145.5,155.2,92.15,29.1,-77.6,-82.45,0.0,87.3,29.1,-77.6,-87.3,0.0
52,2025-12-23 15:14:28,executed,-145.5,33.95,-77.6,-135.8,-164.9,-116.4,-43.65,82.45,145.5,155.2,92.15,29.1,-77.6,-82.45,0.0,87.3,29.1,-77.6,-87.3,0.0
53,2025-12-23 15:14:55,proposed,-148.0,34.0,-82.0,-142.0,-172.0,-122.0,-46.0,87.0,148.0,158.0,93.0,32.0,-82.0,-88.0,1.0,92.0,33.0,-82.0,-90.0,1.0
53,2025-12-23 15:14:55,executed,-148.0,34.0,-82.0,-142.0,-172.0,-122.0,-46.0,87.0,148.0,158.0,93.0,32.0,-82.0,-88.0,1.0,92.0,33.0,-82.0,-90.0,1.0
54,2025-12-23 15:15:32,proposed,-128.7,28.8,-66.6,-121.5,-149.4,-105.3,-37.8,71.1,129.6,139.5,91.08,31.68,-68.31,-81.18,4.95,90.09,32.67,-66.33,-80.19,4.95
54,2025-12-23 15:15:32,executed,-128.7,28.8,-66.6,-121.5,-149.4,-105.3,-37.8,71.1,129.6,139.5,91.08,31.68,-68.31,-81.18,4.95,90.09,32.67,-66.33,-80.19,4.95
55,2025-12-23 15:16:03,proposed,-150.0,20.0,-80.0,-140.0,-170.0,-120.0,-45.0,80.0,150.0,150.0,90.0,25.0,-80.0,-80.0,0.0,85.0,25.0,-80.0,-85.0,0.0
55,2025-12-23 15:16:03,executed,-150.0,20.0,-80.0,-140.0,-170.0,-120.0,-45.0,80.0,150.0,150.0,90.0,25.0,-80.0,-80.0,0.0,85.0,25.0,-80.0,-85.0,0.0
56,2025-12-23 15:16:36,proposed,-135.0,31.5,-72.0,-126.0,-153.0,-108.0,-40.5,76.5,135.0,144.0,85.5,27.0,-72.0,-76.5,0.0,81.0,27.0,-72.0,-81.0,0.0
56,2025-12-23 15:16:36,executed,-135.0,31.5,-72.0,-126.0,-153.0,-108.0,-40.5,76.5,135.0,144.0,85.5,27.0,-72.0,-76.5,0.0,81.0,27.0,-72.0,-81.0,0.0
